,Chromosome,Start,End,Strand,TCGA.K4.A5RI.11A.11R.A28M.07,TCGA.K4.A54R.11A.11R.A26T.07,TCGA.K4.A3WV.11A.21R.A22U.07,TCGA.GC.A3BM.11A.11R.A22U.07,TCGA.GC.A3WC.11A.11R.A22U.07,TCGA.GD.A3OP.11A.11R.A220.07,TCGA.GD.A3OQ.11A.21R.A220.07,TCGA.BT.A20R.11A.11R.A16R.07,TCGA.GD.A2C5.11A.11R.A180.07,TCGA.BT.A2LA.11A.11R.A18C.07,TCGA.BT.A2LB.11A.11R.A18C.07,TCGA.BL.A13J.11A.13R.A10U.07,TCGA.BT.A20W.11A.11R.A14Y.07,TCGA.BT.A20U.11A.11R.A14Y.07,TCGA.BT.A20Q.11A.11R.A14Y.07,TCGA.BT.A20N.11A.11R.A14Y.07,TCGA.CU.A0YR.11A.13R.A10U.07,TCGA.CU.A0YN.11A.11R.A10U.07,TCGA.GC.A6I3.11A.11R.A31N.07
15828,chr3,183677520,183700795,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15829,chr3,183732051,183732235,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15830,chr3,183853739,183853890,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15831,chr3,183853739,183853894,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15832,chr3,183854463,183855482,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15833,chr3,183854463,183855506,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15834,chr3,183856034,183856214,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15835,chr3,183862495,183862643,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15836,chr3,183882719,183882836,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15837,chr3,183882994,183883144,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15838,chr3,183898669,183898754,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15839,chr3,183898669,183898902,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15840,chr3,183898669,183898903,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15841,chr3,183898669,183898904,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15842,chr3,183898669,183898905,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15843,chr3,183898669,183898914,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15844,chr3,183898669,183898916,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15845,chr3,183898669,183898921,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15846,chr3,183898669,183898924,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15847,chr3,183898669,183898926,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,chr3,183898669,183898928,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15849,chr3,183898669,183898930,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,chr3,183898669,183898931,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15851,chr3,183898669,183898933,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15852,chr3,183898669,183898937,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15853,chr3,183898669,183898938,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15854,chr3,183901269,183901450,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15855,chr3,184018067,184018232,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15856,chr3,184024622,184025119,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15857,chr3,184035604,184035800,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15858,chr3,184040331,184040518,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15859,chr3,184043267,184043739,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15860,chr3,184046418,184046544,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15861,chr3,184080512,184080631,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15862,chr3,184081353,184081579,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15863,chr3,184081353,184082727,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15864,chr3,184081362,184081578,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15865,chr3,184084504,184086041,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15866,chr3,18419661,18462483,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,chr3,18427890,18438782,-,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
15868,chr3,18456602,18462483,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15869,chr3,18457498,18458570,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15870,chr3,184603744,184618760,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15871,chr3,184637914,184648356,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15872,chr3,184642649,184742177,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15873,chr3,184654033,184689540,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15874,chr3,18466301,18466545,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15875,chr3,18466338,18466545,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15876,chr3,184675161,184700882,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15877,chr3,184700353,184717649,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15878,chr3,185155234,185161424,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15879,chr3,185207520,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15880,chr3,185207522,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15881,chr3,185207528,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15882,chr3,185207530,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15883,chr3,185207531,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15884,chr3,185207577,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15885,chr3,185207583,185207710,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15886,chr3,185207584,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15887,chr3,185207585,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15888,chr3,185207586,185207710,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15889,chr3,185251358,185252920,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15890,chr3,185316199,185331196,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15891,chr3,185324117,185327138,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15892,chr3,185364695,185364812,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15893,chr3,185637318,185638891,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15894,chr3,185638891,185639914,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15895,chr3,185639943,185641583,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15896,chr3,185643251,185644522,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15897,chr3,185797605,185798964,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15898,chr3,186299159,186302378,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15899,chr3,186299783,186300562,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15900,chr3,186302218,186303170,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15901,chr3,186303170,186303380,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15902,chr3,186505053,186505218,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15903,chr3,186505053,186505237,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15904,chr3,186509513,186510736,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15905,chr3,186524085,186524213,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15906,chr3,186769036,186769134,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15907,chr3,187440414,187442728,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15908,chr3,187930619,187930907,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15909,chr3,187943192,187943315,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15910,chr3,188202379,188426181,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15911,chr3,188426054,188478070,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15912,chr3,189526060,189526315,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15913,chr3,189582020,189590784,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15914,chr3,191074876,191078948,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15915,chr3,192973578,192980742,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15916,chr3,193343880,193366660,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15917,chr3,193343991,193344153,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15918,chr3,193349400,193355854,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15919,chr3,193854501,193854658,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15920,chr3,193854501,193854663,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15921,chr3,193854837,193855050,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15922,chr3,193854837,193855055,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,chr3,193854837,193855066,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15924,chr3,193854837,193855075,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15925,chr3,194218281,194218578,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15926,chr3,194310379,194310496,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15927,chr3,19436595,19554817,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15928,chr3,194877177,194877310,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15929,chr3,195016436,195022903,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15930,chr3,195041429,195066046,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15931,chr3,195047613,195066046,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15932,chr3,195101737,195112876,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15933,chr3,195251616,195256702,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15934,chr3,195412810,195413136,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15935,chr3,195415403,195416309,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15936,chr3,195426078,195426238,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15937,chr3,195435004,195435712,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15938,chr3,195475624,195475772,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15939,chr3,195605123,195606046,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15940,chr3,195605123,195615477,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15941,chr3,195621972,195622116,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15942,chr3,195780288,195787118,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15943,chr3,195780288,195803993,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15944,chr3,195785154,195787118,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15945,chr3,195869871,195870079,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15946,chr3,195965361,195965578,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15947,chr3,195965418,195965578,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15948,chr3,195984658,195997412,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15949,chr3,195997285,196010409,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15950,chr3,196050490,196050614,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15951,chr3,196118683,196120490,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15952,chr3,196118683,196129890,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15953,chr3,196118683,196134264,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15954,chr3,196214269,196215554,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15955,chr3,196532222,196534785,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15956,chr3,196533449,196534785,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15957,chr3,196533449,196539722,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15958,chr3,196541321,196547438,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15959,chr3,196612021,196613565,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15960,chr3,196663652,196663885,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15961,chr3,196663813,196663885,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15962,chr3,196664380,196664502,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15963,chr3,196730841,196730941,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15964,chr3,196730841,196730960,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15965,chr3,196730841,196730978,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15966,chr3,196786759,196796131,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15967,chr3,196786759,196812627,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15968,chr3,196792342,196792578,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15969,chr3,196802707,196817897,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15970,chr3,196807921,196812627,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15971,chr3,196812450,196846401,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15972,chr3,196817782,196846401,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15973,chr3,196831773,196846401,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15974,chr3,196842797,196846401,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15975,chr3,196842797,196869639,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15976,chr3,196842797,196888609,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15977,chr3,196857397,196869639,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15978,chr3,196857397,196876667,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15979,chr3,196863412,196876667,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15980,chr3,196867010,196867135,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15981,chr3,196867010,196869639,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15982,chr3,196876613,196888609,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15983,chr3,197242043,197242227,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15984,chr3,197574829,197579491,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15985,chr3,197592293,197602646,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15986,chr3,197592982,197602646,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15987,chr3,197597030,197602646,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15988,chr3,197677092,197677781,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15989,chr3,197680873,197681018,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990,chr3,20153135,20153199,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15991,chr3,20153135,20153247,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15992,chr3,20187922,20188050,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15993,chr3,21552352,21552515,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15994,chr3,21706377,21706520,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15995,chr3,23250182,23258803,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15996,chr3,23250182,23574192,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15997,chr3,23958664,23958772,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15998,chr3,23958664,23958803,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15999,chr3,23958664,23958806,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,chr3,23958664,23958912,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,chr3,23959930,23960737,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16002,chr3,23960067,23960159,+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16003,chr3,23960737,23960853,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16004,chr3,23960737,23960887,+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16005,chr3,23960737,23960900,+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16006,chr3,23960737,23960902,+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16007,chr3,23960737,23960959,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16008,chr3,23987744,23987879,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16009,chr3,24003467,24006653,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16010,chr3,24174806,24270492,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16011,chr3,24231564,24378862,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16012,chr3,24231564,24390105,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16013,chr3,24270428,24378862,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16014,chr3,24270428,24390105,-,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16015,chr3,24338716,24359985,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16016,chr3,24338716,24378862,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,chr3,24359848,24378862,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,chr3,25639998,25640925,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,chr3,25706193,25706366,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16020,chr3,25706218,25706366,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16021,chr3,27161250,27297862,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16022,chr3,27204191,27244048,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,chr3,27453132,27465643,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16024,chr3,28051960,28070094,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16025,chr3,28294479,28304871,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16026,chr3,28476600,28533664,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027,chr3,29781210,30032700,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16028,chr3,30664690,30715738,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16029,chr3,30686238,30715738,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16030,chr3,30713129,30715738,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16031,chr3,31617887,31621588,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16032,chr3,31617887,31641951,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16033,chr3,31621300,31621588,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16034,chr3,31789401,31918004,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16035,chr3,3178943,3186394,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16036,chr3,3178943,3189871,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16037,chr3,3182193,3186394,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16038,chr3,3197902,3215945,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16039,chr3,3214638,3215742,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16040,chr3,32169567,32181858,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16041,chr3,32496034,32496229,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16042,chr3,32574477,32578596,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16043,chr3,32576002,32587457,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16044,chr3,32774914,32776468,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16045,chr3,32774914,32778982,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16046,chr3,33106954,33114205,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16047,chr3,33109721,33110462,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16048,chr3,33161835,33175757,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16049,chr3,33450727,33467233,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16050,chr3,33543143,33586333,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16051,chr3,33552049,33586333,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16052,chr3,33592743,33633988,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16053,chr3,33602299,33612282,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16054,chr3,33633886,33686395,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16055,chr3,33648082,33653563,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16056,chr3,33648082,33668572,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16057,chr3,33661094,33705007,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16058,chr3,33853563,33863574,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,chr3,33863446,33879819,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16060,chr3,33868072,33870326,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16061,chr3,33868072,33870328,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16062,chr3,33877535,33879819,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16063,chr3,33905497,33906922,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16064,chr3,36763017,36780575,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16065,chr3,36778698,36780575,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16066,chr3,36931319,36944766,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16067,chr3,37090394,37090508,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16068,chr3,37100280,37125297,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,chr3,37315026,37330782,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16070,chr3,37323448,37343823,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16071,chr3,37327504,37330782,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16072,chr3,37330725,37337710,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
